,080581-002-ANA006,081419-003-ANA005,082687-001-ANA015,083036-001-ANA023,170600-001-ANA021,171899-003-ANA007,250753-004-ANA010,430430-001-ANA002,430496-001-ANA001,430537-001-ANA006,CALC000004,CALC000005,CALC000041,CALC000046,CALC000092,CALC000103,CALC000108,CALC000120,CALC000123,CALC000125,CALC000126,CALC000143,CALC000145,CALC000152,CALC000713,CALC000722,CALC000735,CALC000698,CALC000697,CALC000699,171169-001-ANA009,CALC000168,CALC000158
2023-07-26 06:00:00,97.29,774.15,604.02,395.1324,138.42,187.9356,516.2268,78.6888,457.13,196.87,1.999,13.256,53.4222,21.696,0.8678,1.4466,0.285,5.357,0.721,5.9,0.9636,75.2814,42.3752,25.6418,36.402,25.935,38.1562,20.652,39.835,9.3024,309.024,28.487,66.4884
2023-07-26 00:00:00,97.29,774.16,604.04,395.1866,138.42,188.0396,516.24,78.6964,457.14,196.89,1.999,13.256,53.5722,21.696,0.8688,1.4478,0.286,5.376,0.722,5.908,0.9948,77.7184,42.5124,25.7248,36.434,25.948,38.199,20.662,39.87,9.313,309.033,28.496,66.51
2023-07-25 18:00:00,97.2996,774.171,604.06,395.2452,138.4402,188.3336,516.26,78.699,457.14,196.91,2.0038,13.2812,53.7538,21.7364,0.869,1.448,0.287,5.395,0.722,5.908,1.0852,84.7812,42.6612,25.8146,36.467,25.961,38.265,20.673,39.906,9.329,309.011,28.473,66.457
2023-07-25 12:00:00,97.3232,774.18,604.0708,395.2996,138.4732,187.5972,516.28,78.6988,457.15,196.93,2.0144,13.323,53.8022,21.8054,0.8692,1.4486,0.289,5.432,0.723,5.917,0.8632,67.4376,42.7994,25.898,36.4844,25.973,38.331,20.682,39.9246,9.345,309.1128,28.5788,66.703
2023-07-25 06:00:00,97.3348,774.19,604.0848,395.3662,138.5,187.9956,516.3,78.7202,457.16,196.9474,2.0196,13.357,53.9462,21.861,0.8716,1.4526,0.29,5.451,0.725,5.933,0.9816,76.6876,42.9686,26.0004,36.5072,25.985,38.396,20.692,39.9496,9.361,309.0852,28.5502,66.636
2023-07-25 00:00:00,97.3308,774.19,604.11,395.4312,138.502,188.1438,516.32,78.731,457.16,196.9616,2.0174,13.3592,54.1872,21.8644,0.873,1.455,0.291,5.47,0.725,5.933,1.0266,80.2032,43.1348,26.1014,36.548,25.985,38.462,20.692,39.995,9.377,309.1034,28.5694,66.6802
2023-07-24 18:00:00,97.34,774.2,604.122,395.4854,138.521,188.3856,516.3324,78.737,457.17,196.99,2.022,13.3832,54.2888,21.9038,0.874,1.457,0.293,5.508,0.726,5.941,1.1018,86.0782,43.2742,26.1858,36.5672,25.998,38.503,20.702,40.0156,9.387,309.0876,28.5526,66.642
2023-07-24 12:00:00,97.36,774.211,604.15,395.5308,138.5538,187.7522,516.36,78.7402,457.18,197.0112,2.031,13.4244,54.2352,21.971,0.8746,1.4576,0.2942,5.5298,0.727,5.949,0.9086,70.9846,43.391,26.2562,36.613,26.012,38.593,20.713,40.066,9.409,309.1684,28.6364,66.8376
2023-07-24 06:00:00,97.37,774.22,604.16,395.5916,138.5856,188.183,516.37,78.7512,457.19,197.02,2.036,13.465,54.353,22.0376,0.876,1.46,0.295,5.545,0.728,5.957,1.0386,81.1406,43.5472,26.3506,36.63,26.023,38.626,20.722,40.084,9.417,309.128,28.595,66.74
2023-07-24 00:00:00,97.3558,774.23,604.17,395.6526,138.6,188.2288,516.39,78.7626,457.19,197.02,2.0294,13.483,54.4814,22.067,0.8772,1.4622,0.295,5.545,0.728,5.957,1.0524,82.219,43.704,26.4454,36.645,26.035,38.696,20.732,40.101,9.434,309.1496,28.6168,66.792
2023-07-23 18:00:00,97.3544,774.24,604.19,395.7042,138.6,188.5492,516.408,78.768,457.2,197.02,2.0288,13.483,54.4758,22.067,0.878,1.463,0.295,5.545,0.73,5.974,1.1538,90.1404,43.8386,26.5274,36.678,26.048,38.7544,20.742,40.137,9.4484,309.128,28.595,66.74
2023-07-23 12:00:00,97.37,774.24,604.21,395.7622,138.6,187.9768,516.4228,78.7686,457.2,197.03,2.036,13.483,54.3688,22.067,0.878,1.463,0.296,5.564,0.73,5.974,0.976,76.2502,43.9894,26.6182,36.711,26.048,38.803,20.742,40.173,9.4602,309.2138,28.6836,66.9474
2023-07-23 06:00:00,97.37,774.25,604.22,395.8126,138.63,188.2856,516.44,78.7746,457.21,197.03,2.036,13.521,54.3904,22.129,0.879,1.465,0.296,5.564,0.731,5.982,1.0706,83.6406,44.1212,26.698,36.727,26.059,38.86,20.751,40.19,9.474,309.18,28.649,66.866
2023-07-23 00:00:00,97.3596,774.26,604.2372,395.8646,138.6588,188.3562,516.46,78.7768,457.22,197.03,2.0308,13.5574,54.5186,22.1884,0.879,1.465,0.296,5.564,0.732,5.99,1.0926,85.3594,44.2564,26.7798,36.7552,26.072,38.925,20.761,40.221,9.49,309.1934,28.6624,66.898
2023-07-22 18:00:00,97.3584,774.26,604.25,395.9176,138.67,188.3626,516.47,78.7806,457.22,197.03,2.0304,13.572,54.492,22.213,0.88,1.467,0.296,5.564,0.732,5.99,1.0946,85.5158,44.3948,26.8634,36.776,26.072,38.958,20.761,40.244,9.498,309.205,28.674,66.926
2023-07-22 12:00:00,97.3698,774.27,604.278,395.9714,138.68,187.706,516.49,78.784,457.23,197.04,2.036,13.584,54.4228,22.232,0.88,1.467,0.297,5.583,0.733,5.998,0.895,69.9218,44.5368,26.9494,36.8208,26.084,39.024,20.771,40.2934,9.514,309.2858,28.7582,67.1218
2023-07-22 06:00:00,97.37,774.27,604.28,396.0306,138.68,188.0608,516.51,78.7968,457.24,197.04,2.036,13.584,54.4386,22.232,0.882,1.47,0.297,5.583,0.735,6.015,1.0012,78.2188,44.6928,27.044,36.824,26.084,39.089,20.771,40.297,9.53,309.2514,28.7224,67.0382
2023-07-22 00:00:00,97.36,774.28,604.29,396.0908,138.6916,188.0776,516.52,78.8056,457.24,197.04,2.031,13.5992,54.5242,22.2574,0.883,1.472,0.297,5.583,0.735,6.015,1.0064,78.6248,44.8518,27.14,36.841,26.097,39.122,20.781,40.315,9.538,309.272,28.744,67.088
2023-07-21 18:00:00,97.36,774.25,604.27,396.1458,138.72,188.1336,516.53,78.8124,457.25,197.05,2.031,13.636,54.4174,22.318,0.884,1.473,0.297,5.583,0.736,6.023,1.0234,79.9532,44.9968,27.228,36.808,26.059,39.155,20.751,40.279,9.546,309.2662,28.7382,67.0744
2023-07-21 12:00:00,97.37,774.26,604.29,396.1942,138.7486,187.7094,516.558,78.8156,457.25,197.05,2.036,13.673,54.4228,22.3778,0.884,1.473,0.297,5.583,0.736,6.023,0.896,70.0,45.1258,27.3058,36.841,26.072,39.2466,20.761,40.315,9.5684,309.3306,28.8046,67.23
2023-07-21 06:00:00,97.3746,774.26,604.31,396.26,138.7556,188.073,516.57,78.8274,457.26,197.05,2.0382,13.682,54.476,22.393,0.8858,1.4766,0.297,5.583,0.737,6.031,1.0048,78.5,45.3012,27.4122,36.874,26.072,39.286,20.761,40.351,9.578,309.294,28.7666,67.1414
2023-07-21 00:00:00,97.37,774.27,604.32,396.319,138.76,187.9364,516.59,78.8382,457.27,197.06,2.036,13.687,54.626,22.401,0.887,1.478,0.298,5.602,0.739,6.047,0.964,75.3128,45.4586,27.5076,36.89,26.084,39.352,20.771,40.369,9.594,309.3408,28.8156,67.255
2023-07-20 18:00:00,97.3748,774.28,604.33,396.3764,138.7784,188.2984,516.61,78.8434,457.28,197.06,2.0384,13.711,54.706,22.4406,0.888,1.48,0.298,5.602,0.74,6.056,1.0744,83.9376,45.6118,27.6004,36.907,26.097,39.418,20.781,40.387,9.61,309.3172,28.7912,67.1978
2023-07-20 12:00:00,97.3996,774.28,604.36,396.4384,138.8022,187.5318,516.63,78.847,457.28,197.07,2.0498,13.7418,54.7328,22.4906,0.888,1.48,0.299,5.62,0.74,6.056,0.844,65.9376,45.7786,27.7012,36.956,26.097,39.483,20.781,40.441,9.626,309.427,28.904,67.463
2023-07-20 06:00:00,97.41,774.289,604.36,396.494,138.83,187.839,516.64,78.8586,457.29,197.07,2.055,13.778,54.9416,22.55,0.89,1.483,0.299,5.62,0.741,6.064,0.9346,73.0158,45.9286,27.7916,36.956,26.108,39.52,20.79,40.441,9.635,309.4162,28.8932,67.4372
2023-07-20 00:00:00,97.3992,774.3,604.38,396.5564,138.8584,188.294,516.66,78.869,457.29,197.08,2.0496,13.814,54.9306,22.6088,0.891,1.485,0.3,5.639,0.741,6.064,1.073,83.8282,46.0966,27.8932,36.989,26.122,39.586,20.801,40.477,9.651,309.3854,28.8614,67.3626
2023-07-19 18:00:00,97.3972,774.3,604.39,396.614,138.88,188.4326,516.68,78.8742,457.3,197.08,2.0486,13.842,54.9732,22.655,0.892,1.487,0.3,5.639,0.742,6.072,1.1168,87.2502,46.2522,27.9874,37.005,26.122,39.651,20.801,40.495,9.667,309.3786,28.8546,67.3464
2023-07-19 12:00:00,97.41,774.31,604.4064,396.6582,138.88,188.259,516.7,78.8772,457.3,197.09,2.055,13.842,54.9362,22.655,0.892,1.487,0.3,5.639,0.742,6.072,1.0624,82.9998,46.3718,28.0598,37.0322,26.135,39.721,20.811,40.5244,9.684,309.404,28.881,67.4078
2023-07-19 06:00:00,97.4208,774.32,604.42,396.7172,138.91,188.7818,516.7,78.8806,457.31,197.09,2.0594,13.881,55.0268,22.718,0.893,1.488,0.3,5.639,0.744,6.088,1.229,96.0156,46.5326,28.1574,37.055,26.147,39.721,20.821,40.549,9.684,309.3704,28.8464,67.3268
2023-07-19 00:00:00,97.4168,774.3246,604.42,396.75,138.94,188.6412,516.7,78.8832,457.32,197.09,2.0574,13.92,55.2248,22.782,0.893,1.488,0.3,5.639,0.745,6.097,1.1832,92.4376,46.6222,28.2112,37.055,26.1528,39.721,20.8256,40.549,9.684,309.4376,28.9156,67.4892
2023-07-18 18:00:00,97.4224,774.329,604.43,396.7836,138.96,188.6116,516.71,78.884,457.32,197.09,2.0602,13.946,55.3048,22.825,0.893,1.488,0.3,5.639,0.745,6.097,1.1734,91.672,46.7138,28.267,37.071,26.158,39.754,20.83,40.567,9.692,309.478,28.958,67.587
2023-07-18 12:00:00,97.4444,774.34,604.45,396.8224,138.99,187.603,516.72,78.8864,457.33,197.1,2.0704,13.985,55.4548,22.889,0.8934,1.4888,0.301,5.658,0.746,6.105,0.8648,67.5626,46.8194,28.331,37.103,26.172,39.787,20.841,40.602,9.7,309.6336,29.1186,67.9632
2023-07-18 06:00:00,97.46,774.35,604.46,396.8596,139.018,187.9522,516.72,78.8976,457.33,197.1,2.078,14.0218,55.428,22.949,0.895,1.492,0.301,5.658,0.746,6.105,0.9686,75.672,46.921,28.3922,37.12,26.185,39.787,20.851,40.62,9.7,309.6278,29.1128,67.9494
2023-07-18 00:00:00,97.46,774.36,604.4604,396.8992,139.02,187.8986,516.72,78.9102,457.33,197.1,2.078,14.024,55.7058,22.953,0.897,1.495,0.301,5.658,0.746,6.105,0.9528,74.4376,47.0288,28.4576,37.1204,26.197,39.787,20.861,40.6208,9.7,309.6862,29.1732,68.0908
2023-07-17 18:00:00,97.46,774.36,604.469,396.9296,139.04,188.1794,516.73,78.9166,457.34,197.11,2.078,14.051,55.7966,22.997,0.897,1.495,0.302,5.677,0.747,6.113,1.038,81.0938,47.1128,28.5082,37.135,26.197,39.82,20.861,40.637,9.708,309.7018,29.1898,68.1288
2023-07-17 12:00:00,97.48,774.36,483.576,396.9594,139.0608,187.495,516.74,78.917,457.34,197.11,2.087,14.078,55.8876,23.0406,0.8972,1.4954,0.302,5.677,0.747,6.113,0.8338,65.1406,47.195,28.558,29.7088,26.197,39.852,20.861,32.5104,9.716,309.8248,29.3168,68.426
2023-07-17 06:00:00,97.4894,774.36,604.47,396.9998,139.09,187.831,516.74,78.9298,457.35,197.11,2.0916,14.116,55.92,23.103,0.899,1.498,0.302,5.677,0.749,6.129,0.9322,72.8282,47.3064,28.6256,37.136,26.197,39.852,20.861,40.638,9.716,309.823,29.315,68.422
2023-07-17 00:00:00,97.48,774.37,604.48,397.0328,139.13,188.0298,516.74,78.9408,457.36,197.11,2.087,14.169,56.0214,23.19,0.9004,1.5008,0.302,5.677,0.75,6.137,0.9918,77.4844,47.3974,28.6806,37.153,26.21,39.852,20.871,40.656,9.716,309.8528,29.3458,68.4938
2023-07-16 18:00:00,97.48,774.38,604.48,397.0622,139.16,188.3548,516.75,78.9466,457.36,197.13,2.087,14.208,56.0052,23.254,0.901,1.502,0.303,5.695,0.75,6.137,1.0922,85.3282,47.4782,28.7292,37.153,26.223,39.885,20.881,40.656,9.724,309.8502,29.3432,68.4878
2023-07-16 12:00:00,97.4894,774.38,604.5,397.101,139.16,187.7856,516.7538,78.9476,457.37,197.15,2.0916,14.208,55.9414,23.254,0.9016,1.5026,0.305,5.733,0.751,6.146,0.9186,71.7656,47.5854,28.7944,37.185,26.223,39.8982,20.881,40.692,9.7272,309.946,29.443,68.719
2023-07-16 06:00:00,97.49,774.3892,604.5,397.1344,139.16,188.2442,516.76,78.951,457.37,197.16,2.092,14.208,55.9414,23.254,0.902,1.503,0.306,5.752,0.751,6.146,1.0572,82.5938,47.6776,28.8502,37.185,26.234,39.918,20.8902,40.692,9.732,309.9178,29.4136,68.6512
2023-07-16 00:00:00,97.484,774.39,604.5,397.1688,139.18,188.3252,516.76,78.9554,457.37,197.18,2.089,14.234,56.0592,23.296,0.9024,1.5038,0.307,5.771,0.751,6.146,1.0826,84.5778,47.7726,28.9078,37.185,26.235,39.918,20.891,40.692,9.732,309.9422,29.4386,68.71
2023-07-15 18:00:00,97.4852,774.39,604.5,397.1988,139.2044,188.6162,516.77,78.9568,457.38,197.2,2.0896,14.2666,56.0376,23.3496,0.903,1.505,0.309,5.808,0.753,6.162,1.1746,91.7658,47.8564,28.9584,37.185,26.235,39.955,20.891,40.692,9.741,309.934,29.43,68.69
2023-07-15 12:00:00,97.49,774.4,604.51,397.2296,139.2304,187.7284,516.77,78.9608,457.38,197.22,2.092,14.3014,56.0538,23.4066,0.903,1.505,0.31,5.827,0.753,6.162,0.9016,70.4376,47.9418,29.0102,37.202,26.248,39.955,20.901,40.71,9.741,310.0588,29.5608,68.9956
2023-07-15 06:00:00,97.49,774.41,604.51,397.255,139.24,188.1888,516.78,78.972,457.39,197.24,2.092,14.314,56.0052,23.427,0.905,1.508,0.312,5.865,0.754,6.17,1.0408,81.3126,48.013,29.053,37.202,26.26,39.988,20.911,40.71,9.749,310.0314,29.5324,68.928
2023-07-15 00:00:00,97.48,774.41,604.52,397.2942,139.2492,188.09,516.78,78.982,457.39,197.25,2.087,14.326,56.0484,23.4464,0.906,1.51,0.312,5.865,0.754,6.17,1.0098,78.8908,48.122,29.1188,37.218,26.26,39.988,20.911,40.728,9.749,310.0728,29.5758,69.0306
2023-07-14 18:00:00,97.48,774.421,604.52,397.3222,139.27,188.1182,516.78,78.9878,457.4,197.25,2.087,14.354,56.016,23.493,0.907,1.512,0.312,5.865,0.755,6.178,1.0184,79.5624,48.1998,29.166,37.218,26.274,39.988,20.922,40.728,9.749,310.0846,29.5886,69.0598
2023-07-14 12:00:00,97.49,774.421,604.531,397.3544,139.3,187.8436,516.79,78.991,457.4,197.26,2.092,14.394,56.0052,23.558,0.907,1.512,0.313,5.883,0.755,6.178,0.936,73.1252,48.2894,29.22,37.237,26.274,40.021,20.922,40.748,9.757,310.1422,29.6502,69.2028
2023-07-14 06:00:00,97.49,774.43,604.53,397.384,139.32,188.2826,516.78,79.0008,457.41,197.26,2.092,14.421,55.9894,23.602,0.9082,1.5136,0.313,5.883,0.756,6.187,1.0698,83.5782,48.372,29.2702,37.235,26.285,39.988,20.931,40.746,9.749,310.1202,29.6268,69.1484
2023-07-14 00:00:00,97.49,774.43,604.53,397.4148,139.32,188.3866,516.77,79.0132,457.41,197.26,2.092,14.421,56.107,23.602,0.91,1.517,0.313,5.883,0.756,6.187,1.1024,86.125,48.4584,29.3226,37.235,26.285,39.955,20.931,40.746,9.741,310.1304,29.6374,69.1734
2023-07-13 18:00:00,97.5,774.43,604.541,397.4386,139.332,188.5418,516.76,79.0184,457.42,197.27,2.096,14.4368,56.2138,23.6284,0.911,1.518,0.314,5.902,0.758,6.203,1.1514,89.9532,48.5248,29.3626,37.253,26.285,39.918,20.931,40.766,9.732,310.141,29.649,69.2
2023-07-13 12:00:00,97.5194,774.44,604.5488,397.4638,139.36,188.0498,516.76,79.0214,457.42,197.27,2.1056,14.474,56.2566,23.689,0.911,1.518,0.314,5.902,0.758,6.203,0.9982,77.9844,48.5958,29.4058,37.2662,26.298,39.918,20.941,40.7802,9.732,310.22,29.733,69.396
2023-07-13 06:00:00,97.53,774.44,604.55,397.4994,139.38,188.181,516.75,79.0338,457.43,197.28,2.111,14.501,56.4494,23.733,0.9126,1.5212,0.315,5.921,0.759,6.211,1.0384,81.125,48.696,29.4666,37.268,26.298,39.885,20.941,40.782,9.724,310.22,29.733,69.396
2023-07-13 00:00:00,97.5104,774.45,604.56,397.5428,139.4,188.251,516.74,79.0458,457.43,197.28,2.1012,14.528,56.4494,23.777,0.914,1.523,0.315,5.921,0.759,6.211,1.06,82.8128,48.8178,29.54,37.285,26.31,39.852,20.951,40.801,9.716,310.2304,29.7434,69.421
2023-07-12 18:00:00,97.5196,774.45,604.561,397.5918,139.42,188.4636,516.73,79.0506,457.4388,197.28,2.1058,14.554,56.497,23.82,0.915,1.525,0.315,5.921,0.7598,6.2174,1.1262,87.9842,48.9556,29.6236,37.286,26.31,39.82,20.951,40.802,9.708,310.2054,29.7172,69.3594
2023-07-12 12:00:00,97.53,774.45,604.568,397.639,139.44,187.9744,516.73,79.052,457.44,197.29,2.111,14.581,56.551,23.864,0.915,1.525,0.315,5.921,0.76,6.219,0.9752,76.1876,49.0882,29.7034,37.298,26.31,39.82,20.951,40.815,9.708,310.258,29.773,69.49
2023-07-12 06:00:00,97.5334,774.45,604.568,397.6828,139.46,188.1716,516.72,79.0558,457.45,197.29,2.1122,14.608,56.5294,23.908,0.9154,1.5258,0.315,5.921,0.761,6.227,1.0354,80.8906,49.2122,29.7788,37.298,26.31,39.787,20.951,40.815,9.7,310.24,29.754,69.4454
2023-07-12 00:00:00,97.5374,774.461,604.568,397.7296,139.47,188.2244,516.71,79.059,457.45,197.29,2.114,14.622,56.7434,23.931,0.916,1.527,0.315,5.921,0.761,6.227,1.0514,82.1406,49.3448,29.8592,37.298,26.324,39.754,20.962,40.815,9.692,310.2486,29.7626,69.4668
2023-07-11 18:00:00,97.5428,774.461,604.5784,397.7742,139.49,188.4388,516.7,79.0598,457.46,197.29,2.1164,14.649,56.8448,23.975,0.916,1.527,0.315,5.921,0.763,6.244,1.1188,87.4062,49.4714,29.9352,37.3148,26.324,39.721,20.962,40.8338,9.684,310.2204,29.7334,69.397
2023-07-11 12:00:00,97.5598,774.461,604.59,397.8262,139.5,187.9268,516.6932,79.06,457.47,197.3,2.1248,14.663,56.9142,23.998,0.916,1.5268,0.316,5.94,0.764,6.252,0.961,75.0782,49.619,30.0248,37.334,26.324,39.6956,20.962,40.855,9.6778,310.276,29.792,69.5344
2023-07-11 06:00:00,97.57,774.461,604.5908,397.866,139.52,188.389,516.69,79.0742,457.48,197.3,2.13,14.69,57.0482,24.043,0.918,1.53,0.316,5.94,0.765,6.26,1.1026,86.1406,49.7318,30.093,37.3352,26.324,39.684,20.962,40.8562,9.675,310.217,29.7294,69.3884
2023-07-11 00:00:00,97.5726,774.461,604.59,397.9028,139.53,188.2562,516.68,79.0842,457.49,197.31,2.1312,14.703,57.2514,24.064,0.9194,1.5324,0.317,5.959,0.767,6.277,1.0614,82.922,49.8364,30.1566,37.334,26.324,39.651,20.962,40.855,9.667,310.2546,29.769,69.4814
2023-07-10 18:00:00,97.5862,774.461,604.592,397.9476,139.55,188.412,516.67,79.0914,457.49,197.31,2.1372,14.73,57.3476,24.108,0.92,1.533,0.317,5.959,0.767,6.277,1.1104,86.7498,49.9648,30.2342,37.337,26.324,39.619,20.962,40.858,9.659,310.2342,29.7474,69.4306
2023-07-10 12:00:00,97.6,774.461,604.5916,397.9952,139.57,187.9706,516.66,79.0928,457.49,197.32,2.144,14.758,57.4492,24.154,0.92,1.533,0.318,5.977,0.767,6.277,0.9742,76.1094,50.1008,30.3166,37.3364,26.324,39.586,20.962,40.8574,9.651,310.28,29.796,69.5442
2023-07-10 06:00:00,97.61,774.47,604.59,398.0318,139.59,188.2514,516.65,79.1062,457.5,197.32,2.149,14.785,57.5186,24.198,0.922,1.537,0.318,5.977,0.768,6.285,1.0598,82.7968,50.2056,30.3796,37.334,26.336,39.553,20.971,40.855,9.643,310.2506,29.7646,69.4716
2023-07-10 00:00:00,97.6,774.47,604.59,398.0742,139.6,188.259,516.64,79.1152,457.5,197.32,2.144,14.798,57.6308,24.219,0.923,1.538,0.318,5.977,0.768,6.285,1.0624,83.0,50.3272,30.453,37.334,26.336,39.52,20.971,40.855,9.635,310.255,29.7696,69.4824
2023-07-09 18:00:00,97.6,774.47,604.59,398.1122,139.61,188.492,516.64,79.121,457.51,197.33,2.144,14.812,57.6148,24.242,0.924,1.54,0.318,5.977,0.769,6.293,1.1356,88.719,50.4358,30.519,37.334,26.336,39.52,20.971,40.855,9.635,310.226,29.739,69.41
2023-07-09 12:00:00,97.6132,774.47,604.59,398.1484,139.63,188.1144,516.63,79.1226,457.51,197.34,2.1504,14.839,57.6148,24.286,0.924,1.54,0.319,5.996,0.769,6.293,1.0174,79.4844,50.5394,30.582,37.334,26.336,39.483,20.971,40.855,9.626,310.2534,29.7676,69.4784
2023-07-09 06:00:00,97.6174,774.47,604.5784,398.1916,139.6452,188.2434,516.62,79.1264,457.52,197.34,2.1526,14.8598,57.5776,24.3204,0.925,1.542,0.319,5.996,0.77,6.301,1.057,82.5782,50.6642,30.6574,37.3148,26.336,39.45,20.971,40.8338,9.618,310.2302,29.7432,69.4206
2023-07-09 00:00:00,97.6128,774.47,604.5684,398.2194,139.66,188.2514,516.61,79.128,457.52,197.34,2.1502,14.88,57.6954,24.354,0.925,1.542,0.319,5.996,0.77,6.301,1.0592,82.7498,50.7442,30.7058,37.2986,26.336,39.418,20.971,40.8158,9.61,310.2284,29.7414,69.4162
2023-07-08 18:00:00,97.6,774.47,604.568,398.25,139.68,188.475,516.6,79.1298,457.52,197.34,2.144,14.907,57.6632,24.398,0.925,1.542,0.319,5.996,0.77,6.301,1.1298,88.2658,50.8326,30.7592,37.298,26.336,39.385,20.971,40.815,9.602,310.1856,29.6962,69.3104
2023-07-08 12:00:00,97.62,774.461,604.5688,398.28,139.7,188.1602,516.59,79.1322,457.53,197.35,2.154,14.935,57.6148,24.444,0.9258,1.5428,0.32,6.015,0.772,6.318,1.032,80.625,50.9192,30.8112,37.2992,26.324,39.352,20.962,40.8166,9.594,310.201,29.712,69.3484
2023-07-08 06:00:00,97.62,774.461,604.548,398.3124,139.72,188.269,516.58,79.145,457.54,197.35,2.154,14.962,57.5988,24.488,0.927,1.545,0.32,6.015,0.773,6.326,1.0656,83.25,51.013,30.8684,37.265,26.324,39.319,20.962,40.779,9.586,310.1732,29.6832,69.28
2023-07-08 00:00:00,97.61,774.461,604.55,398.3414,139.72,188.2854,516.57,79.1554,457.54,197.35,2.149,14.962,57.7166,24.488,0.929,1.548,0.32,6.015,0.773,6.326,1.0704,83.6252,51.0968,30.9192,37.268,26.324,39.286,20.962,40.782,9.578,310.1646,29.6736,69.2584
2023-07-07 18:00:00,97.6098,774.461,604.53,398.3698,139.72,188.4842,516.56,79.1606,457.54,197.35,2.1488,14.962,57.7168,24.488,0.929,1.548,0.32,6.015,0.773,6.326,1.133,88.5158,51.1784,30.9686,37.235,26.324,39.253,20.962,40.746,9.57,310.1214,29.6282,69.1514
2023-07-07 12:00:00,97.6184,774.461,604.531,398.3936,139.72,188.3494,516.55,79.1638,457.543,197.36,2.153,14.962,57.583,24.488,0.9296,1.5492,0.321,6.034,0.7734,6.3292,1.0902,85.172,51.2474,31.0102,37.237,26.324,39.221,20.962,40.748,9.562,310.1206,29.6274,69.1494
2023-07-07 06:00:00,97.6204,774.45,604.51,398.413,139.7448,188.441,516.54,79.169,457.55,197.36,2.1542,14.9966,57.6204,24.5444,0.9304,1.5508,0.321,6.034,0.774,6.334,1.119,87.422,51.304,31.0444,37.202,26.31,39.188,20.951,40.71,9.554,310.076,29.579,69.038
2023-07-07 00:00:00,97.6206,774.45,604.49,398.4388,139.76,188.2614,516.5268,79.1834,457.55,197.36,2.154,15.017,57.8342,24.578,0.932,1.553,0.321,6.034,0.774,6.334,1.0632,83.0626,51.3792,31.0898,37.169,26.31,39.1444,20.951,40.674,9.5434,310.0918,29.5962,69.0776
2023-07-06 18:00:00,97.6222,774.4484,604.48,398.457,139.78,188.4758,516.5176,79.189,457.56,197.36,2.1546,15.045,57.888,24.624,0.933,1.555,0.321,6.034,0.775,6.342,1.13,88.2814,51.432,31.122,37.153,26.308,39.1138,20.9494,40.656,9.536,310.0532,29.5552,68.9816
2023-07-06 12:00:00,97.6336,774.44,604.46,398.4692,139.8,188.1464,516.5,79.1916,457.56,197.3668,2.16,15.073,57.968,24.669,0.933,1.555,0.321,6.034,0.775,6.342,1.0272,80.25,51.4676,31.1434,37.12,26.298,39.057,20.941,40.62,9.522,310.0844,29.5884,69.0594
2023-07-06 06:00:00,97.65,774.43,604.43,398.4836,139.82,188.2894,516.49,79.199,457.56,197.37,2.168,15.1,57.968,24.714,0.9344,1.5574,0.321,6.034,0.775,6.342,1.0716,83.7188,51.5098,31.169,37.071,26.285,39.024,20.931,40.567,9.514,310.057,29.559,68.991
2023-07-06 00:00:00,97.6506,774.4266,604.4,398.4982,139.84,188.4308,516.48,79.21,457.57,197.37,2.1682,15.128,58.1928,24.759,0.936,1.56,0.321,6.034,0.777,6.358,1.1166,87.2344,51.552,31.1948,37.022,26.2808,38.991,20.9276,40.513,9.506,310.0246,29.5248,68.9112
2023-07-05 18:00:00,97.6568,774.41,604.36,398.5118,139.86,188.6324,516.47,79.2162,457.58,197.37,2.1714,15.155,58.2192,24.804,0.9364,1.5608,0.321,6.034,0.778,6.367,1.1806,92.2346,51.5914,31.2186,36.956,26.26,38.958,20.911,40.441,9.498,309.9794,29.4774,68.8
2023-07-05 12:00:00,97.655,774.4,604.33,398.5294,139.8778,188.1294,516.46,79.2158,457.58,197.38,2.1704,15.18,58.1336,24.8444,0.936,1.56,0.322,6.053,0.778,6.367,1.022,79.8438,51.643,31.2496,36.907,26.248,38.925,20.901,40.387,9.49,310.0174,29.5174,68.8934
2023-07-05 06:00:00,97.66,774.39,604.31,398.5454,139.89,188.3014,516.4468,79.2194,457.59,197.4,2.173,15.197,58.1818,24.872,0.937,1.562,0.324,6.09,0.779,6.375,1.0754,84.0156,51.6892,31.2776,36.874,26.235,38.8822,20.891,40.351,9.4794,309.9894,29.488,68.8246
2023-07-05 00:00:00,97.66,774.38,604.29,398.5646,139.9,188.1434,516.43,79.218,457.59,197.41,2.173,15.211,58.2352,24.895,0.937,1.562,0.324,6.09,0.779,6.375,1.0264,80.1876,51.7456,31.3116,36.841,26.223,38.827,20.881,40.315,9.466,309.998,29.497,68.845
2023-07-04 18:00:00,97.66,774.38,604.27,398.574,139.9082,188.4154,516.41,79.2172,457.59,197.43,2.173,15.2216,58.3424,24.913,0.937,1.562,0.326,6.128,0.779,6.375,1.1112,86.8126,51.773,31.328,36.808,26.223,38.761,20.881,40.279,9.45,309.9548,29.4518,68.7406
2023-07-04 12:00:00,97.68,774.329,604.23,398.5972,139.92,188.1758,516.4,79.2204,457.6,197.45,2.182,15.238,58.3316,24.939,0.937,1.562,0.327,6.147,0.781,6.391,1.0368,81.0,51.8402,31.3688,36.743,26.158,38.728,20.83,40.208,9.442,309.9754,29.4734,68.7906
